ESTADO,MUNICIPIO,RAZÓN SOCIAL,DIRECCIÓN,COORDENADAS,,"HORARIO
",TELEFONO,PÁG WEB,"REDES
FB",CORREO,PET,PEAD,PP (ENVASE),PP (TAPAS),PP (CAPSULAS),PEBD (BOLSA TRANSPARENTE) ,BOPP (LAMINADA),ALUMINIO,HOJALATA,CARTON LAMINADO,VIDRIO
Jalisco,Zapopan,Sigmac Reciclado S.A de C.V,"Calle Francisco I. Madero 43, Agua Blanca Industrial, CP. 45235
Zapopan, Jal.","20.603797
",-103.424700,,331 344 3483,,,,Si,,,,,,,,,,
Jalisco,Zapopan,Reciclados San Luis,"Calle Juan Diego 163, Tepeyac CP. 45150
Zapopan, Jal.","20.724957
",-103.383633,,333 030 4545,,,,Si,,,,,,,Si,Si,,
Jalisco,Zapopan,Recicladora El Jony,"Calle Playitas, El Briseño, CP. 45236
Zapopan, Jal.","20.624938
",-103.437285,,,,,,Si,,,,,,,SI,SI,,
Jalisco,Zapopan,Ecole,"Calle Volcán Popocatépetl y Volzan Zacatecas 2063, Colli Urbano, CP. 45070
Zapopan, Jal.","20.644602
",-103.437948,,"333 343 8844
331 028 5599",http://www.ecologiaempresarial.com/,,,Si,Si,,,,,,Si,Si,,
Jalisco,Zapopan,Reciclaje Mazatlán,"Calz. Central 18, Granja, CP. 45010
Zapopan, Jal.","20.684566
",-103.444529,,331 657 0892,http://reciclajemazatlan.com/,,contacto@reciclajemazatlan.com,Si,Si,,,,,,Si,Si,,
Jalisco,Zapopan,Eco -Terra Recicladora,"Calz. José Guadalupe Gallo y Calle San Matero 2889, El Campanario, CP. 45609
Zapopan, Jal.","20.588503
",-103.430993,,333 482 3764,,,,Si,,,,,,,Si,Si,,
Jalisco,Zapopan,Reciclados Plasticos de Mexico S.A. de C.V. - Reciplast,"Camino a Santa Ana Tepatitlán No. 1927 Santa Ana Tepatitlán
Zapopan, Jalisco",20.616118,-103.444775,,"333 684 7466
333 684 7594",www.reciplast.webs.com,,enrique@reciplasticos.com.mx,Si,Si, $	1.50 ,,, $	3.00 ,,,, $	0.80 ,
Jalisco,Zapopan,Recicladora Comercial del Bajio S.A de C.V,"Camino Arenero #6045, El Bajío, CP. 45019
Zapopan, Jal.",20.702426,-103.470107,,"333 110 1862
333 833 4671",https://recicladoracomercialdelbajio.com/#contacto,,recicladoracomercialdelbajio@hotmail.com,Si,,,,,,,Si,Si,,
Jalisco,Zapopan,Recicladora García,"Donato Morales 1, San Isidro Ejidal, CP. 45147
Zapopan, Jal.","20.733404
",-103.398783,,,,,, $	2.50 , $	2.00 ,,,,,, $	17.00 ,Si,,
Jalisco,Zapopan,"Grupo Ecológico Mac, S.A. De C.V.","Lateral Periférico Nte 10042, Res. Plaza Guadalupe, CP. 45030
Zapopan, Jal.","20.655809
",-103.445714,,"333 620 6201
331 540 9065",www.gemac.com.mx,,info@gemac.com.mx,SI,,,,,,,SI,SI,,
Jalisco,Zapopan,Reciclados Aguilar,"Manuel H. Alatorre 158, Los Maestros, CP. 45150 Zapopan, Jal.","20.725599
",-103.381727,,,,,,Si,Si,,,,,,Si,Si,,
Jalisco,Zapopan,"Láminas y reciclados de Occidente S.A. De C.V.
LAREOCSA ","Periférico Pte. No. 85 Col San Juan de Ocotlán, CP. 45019
Zapopan, Jal.","20.703815
",-103.448920,,333 110 1218,,,lareocsa@prodigy.net.mx,$4.50 / $7.20 / $3.00,"$4.50 multi
$9.00 Lechero",,,,,,,,,
Jalisco,Zapopan,Recicladora Sanchez,"Privada Mirasol # 7 C, Lomas de Tabachines, CP. 45180
Zapopan, Jal.","20.749677
",-103.359912,,,,,,Si,,,,,,,Si,Si,,
Jalisco,Zapopan,Comercializadora y Maquiladora de Reciclados COMARESA,"Prolongación Mariano Otero 1511, Mariano Otero, CP. 45067
Zapopan, Jal.","20.629239
",-103.453826,,,,,,Si,Si,,,,,,Si,Si,,
Jalisco,Zapotlán el Grande,Ecorecicla,"Calle José María Morelos y Pavón 119, Cd Guzmán Centro, CP. 49000
Zapotlán el Grande, Jal.","19.710001
",-103.467290,,341 414 9341,,EcoRecicla,ecorecicla20@gmail.com,Si,,,,,,,Si,Si,,
Jalisco,Zocoalco de Torres,Reciclados Pedroza,"Carretera libre gdl-cd guzman no. 215, CP. 45750
Zacoalco de Torres, Jal.","20.210834
",-103.570940,,331 042 9695,,,,Si,Si,,,,"Lona invernadero, cintilla",,Si,Si,,Solo cristal $.40
Michoacán,Cuitzeo,Reciclaje El Cabe,"Calle Josefa Ortiz de Dominguez 65, Barrio de los Cerritos, CP. 58840
Cuitzeo, Mich.",19.973081634201574,-101.13695317655099,,,,,,Si,,,,,,,Si,Si,,
Michoacán,Hidalgo,Recicladora,"Av Tiro Al Blanco 90-88, El Jaral, CP. 61154
Cd Hidalgo, Mich.",19.695423319495358,-100.54429711783982,,786 102 8731,,,,Si,,,,,,,Si,Si,,
Michoacán,Morelia,Recicladora,"CP. Ignacio Fernández de Córdova 191, Agustín Arriaga Rivera, CP. 58190
Morelia, Mich.",19.691788908363687,-101.22117014510737,,443 327 4927,,,,Si,Si,,,,,,Si,Si,,
Michoacán,Morelia,Recicladora,"Avenida tiro al blanco CP. 61154 
Ciudad Hidalgo, Mich.","19.695372
",-100.540264,,786 102 2731,,Recicladora,,Si,,,,,,,Si,Si,,
Michoacán,Morelia,"Envases Termoplásticos de México S.A. de C.V.
Enterplas","Calle Norte 10 No. 118, Ciudad Industrial 3a. Etapa CP. 58200
Morelia, Mich.",19.737134461150273,-101.12623980606843,,443 333 6464,,,,"Paca Cristal $8.60 - 8.80 
Paca Verde $4.00","$8.5 multicolor
$9.50 lechero",Si,,,,,, $	1.50 ,,
Michoacán,Morelia,Recimex,"Tte. Cornl. Felipe Páramo 527, Elías Pérez Ávalos, CP. 58210
Morelia, Mich.
",19.714909515686095,-101.16584911086495,,443 323 1491,,,"rimex.mrl@gmail.com
", $	2.50 ,,,,,,, $	16.00 , $	3.20 ,.50 Mixto, $	0.15 
Michoacán,Morelia,Cartoneria Jacem,"Calle José Silva Herrera 243, Felícitas del Río, CP. 58040
Morelia, Mich.",19.69046635271786,-101.19758354699266,,,,,,Si,,,,,,,Si,Si,,
Michoacán,Morelia,Everplastic,"General Lázaro Cárdenas Sur,  Granjas 6912, CP. 58337
Morelia, Mich.",19.69342436745691,-101.27166972295672,,"443 166 8624
",http://www.everplastic.com.mx/,Reciclaje Michoacan,everplastic@hotmail.com,SI,Si, $	2.00 ,,,"$2.00
sólo la no metalizada",, $	18.50 ,Si,,
Michoacán,Morelia,Recimex Los Angeles,"Calle Aguacate esquina Encino 57, Los Angeles, CP. 58100
Morelia, Mich.",19.745394387591578,-101.16727607874165,,,,,,Si,Si,,,,,,,,,
Michoacán,Morelia,Insumos Reciclables Don Fidel,"Av Solidaridad 921, Morelos, CP. 58030
Morelia, Mich.",19.700427614675707,-101.20671407515265,,443 301 7535,,,, $	3.00 , $	3.00 ,,,,,,Si,Si,,
Michoacán,Morelia,Desperdicios Industriales,"Av Morelos Nte 6, Obrera, CP. 58130
Morelia, Mich.
",19.711721376423043,-101.18771423678673,,443 202 7968,http://comprometal.com/ubicacion.php,,comprometalmorelia@hotmail.com,SI,,,,,,,Si,Si,,
Michoacán,Morelia,Materiales Reciclables Orozco,"Calle Luis Mora Tovar 68, Primo Tapia, CP. 58217
Morelia, Mich.",19.712286818359622,-101.1631128063375,,,,,,Si,,,,,,,Si,Si,,
Michoacán,Morelia,Navisa,"Ave. Cointzio 880, Col. Río Florido, San Isidro Itzícuaro, CP. 58330
Morelia, Mich.",19.687388925507378,-101.27924066920762,"Lunes a viernes 09:00 am - 06:00 pm
Sábado 09:00 am - 04:00 pm",44 3432 3697,,,,Si,Si,,,,,,Si,Si,,
Michoacán,Morelia,Recicladora San Pascual,"Gral. Lázaro Cárdenas Sur, San Pascual, CP. 58337
Morelia, Mich.",19.69586666796035,-101.26598387761658,,,,Recicladora San Pascual,,Si,,,,,,,Si,Si,,
Michoacán,Morelia,Recicladora,"Carr. Morelia- Teremendo km 1,  Tazicuaro
Morelia, Mich.",,,"Lunes a viernes de 07:00 am - 04:00 pm
Sabado de 07:00 am - 01:00 pm",44 3357 5955,,,, $	5.50 ,, $	2.20 ,,,SI,,,,,
Michoacán,Pátzcuaro,Recicladora Pátzcuaro,"Juan de la Barrera y Calle Tanguera, Niños Héroes, CP. 61607
Pátzcuaro, Mich.",19.52089786192625,-101.61377772907579,,434 108 1637,,,,Si,,,,,,,Si,Si,,
Michoacán,Uruapan,Recoplax,"Lib. De Uruapan, Zumpimito, CP. 60190
Uruapan, Mich.",19.371039556045794,-102.0547327286843,,,,,,Si,Si,,,,,,,,,
Michoacán,Uruapan,Metales Jalisco,"Adolfo López Mateos 95, Popular Campestre, CP. 60100
Uruapan, Mich.",19.42950832601827,-102.03290984473627,,,,,,Si,,,,,,,,,,
Morelos,Xochitepec,Compra y Venta de Desperdicios Industriales El Franki,"Calz. De Los Pinos, Lázaro Cárdenas, Chiconcuac, CP. 62790
Xochitepec, Mor.",18.77890005064451,-99.21361833969387,,777 191 7238,,,,SI,SI,,,,,,SI,SI,,
Morelos,Cuautla,Recicladora de Cuautla El 708,"Carretera México-Oaxaca colonia Ampliacion Plande, Plan de Ayala, CP. 62743
Cuautla, Mor.",18.80120254935984,-98.92791497954681,,735 165 6127,,,,Si,Si,,,,,,Si,Si,, $	0.30 
Morelos,Cuautla,Recicladora de Metales Ortiz,"Carretera Cuernavaca Cuautla CP 62742
Cuautla, Mor.",,,,,,Recicladora de Metales,,Si,,,,,,,Si,Si,,
Morelos,Cuernavaca,Francisco Flores Cesario,"Calle 10 de Enero I-5 Col. Vicente Estrada Cajigal Cuernavaca, Mor.",,,,777 267 1791,,,"reciclajeindustrialflores@hotmail.com
reciclaje_cabrera@yahoo.com.mx",SI,,,,,,,,,,
Morelos,Cuernavaca,Compra y venta de desperdicios industriales,"Fernando Montes de Oca 769, Cd Chapultepec, CP. 62398
Cuernavaca, Mor.",18.923814788939143,-99.18603234832445,,,,,,Si,,,,,,,Si,SI,,
Morelos,Cuernavaca,Reciclables mundo verde,"Av. Estado de Puebla 90, Lazaro Cardenas, CP. 62080
Cuernavaca, Mor.",18.88050751837968,-99.22793667594782,,777 599 4750,,,,Si,,,,,,,SI,SI,,Hasta nuevo aviso
Morelos,Cuernavaca,Compro de Desperdicios Industriales Martinez,"Calle 20 de Noviembre 10 e Insurgentes, Lázaro Cárdenas del Rio, CP. 62507
Cuernavaca, Mor.",18.828643843426097,-99.24528687916926,,777 209 1759,,,,Si,Si,,,,,,SI,SI,,
Morelos,Cuernavaca,Nosotros Reciclamos A.C - Centro de Acopio Loma Verde,"Calle Primavera, esq. Cenzontle Col. Loma Verde CP. 62115
Cuernavaca, Mor.",18.957843159888238,-99.21231845190606,,"777 435 6466
777 211 9592",hola@nosotrosreciclamos.org,,hola@nosotrosreciclamos.org,Si,,,,,,,Si,Si,Si,Si
Morelos,Cuernavaca,Nosotros Reciclamos A.C - Centro de Acopio Lomas de Ahuatlán,"Calle Las Ánimas y Calle Lomas de Aguatlan, CP. 62130
Cuernavaca, Mor.",18.953967656408018,-99.256395748462,,"777 435 6466
777 211 9592",hola@nosotrosreciclamos.org,,hola@nosotrosreciclamos.org,Si,,,,,,,Si,Si,Si,Si
Morelos,Cuernavaca,Desperdicios Industriales El Primo,"H. Preciado 302, Ocotepec, CP. 62220
Cuernavaca, Mor.",18.96865266809115,-99.22730283213207,,,,,,Si,,,,,,,Si,SI,,
Morelos,Cuernavaca,Nosotros Reciclamos A.C,"3era de La Cruz, Real Tetela, CP. 62158
Cuernavaca, Mor.",18.965655362064318,-99.2615916068212,,,,,hola@nosotrosreciclamos.org,Si,,,,,,,Si,Si,Si,Si
Morelos,Cuernavaca,Nosotros Reciclamos A.C - Centro de Acopio Domingo Diez,"Av. Domingo Diez 1462, Col.  San Cristóbal
Cuernavaca, Mor.",18.955655240206976,-99.23657623596804,,"777 435 6466
777 257 1377",hola@nosotrosreciclamos.org,,hola@nosotrosreciclamos.org,Si,,,,,,,Si,Si,Si,Si
Morelos,Cuernavaca,Nosotros Reciclamos A.C - Centro de Acopio Sta. María ,"Av. Vicente Guerrero 207 Col Sta María Ahuacatitlan CP. 62230
Cuernavaca, Mor.",18.9523439644073,-99.23076384874528,,"777 435 6466
777 145 3216",hola@nosotrosreciclamos.org,,hola@nosotrosreciclamos.org,Si,,,,,,,Si,Si,Si,Si
Morelos,Cuernavaca,Nosotros Reciclamos A.C - Centro de Acopio Tétela,"Calle de la Cruz sin número, Col. Tétela del Monte ",,,,"777 435 6466
777 789 1268",hola@nosotrosreciclamos.org,,hola@nosotrosreciclamos.org,Si,,,,,,,Si,Si,Si,Si
Morelos,Emiliano Zapata ,Replasa Centro de Acopio,"Calle 5 de Mayo 301, Benito Juárez, CP. 62765
Emiliano Zapata, Mor.",,,,777 368 5312,,,,Si,,,,,,,SI,SI,,
Morelos,Jiutepec,Centro de Acopio Desperdicios Industriales Atenatitlan,"Calle Atoyantzin y Miguel Hidalgo #6, Primera Sección Atenatitlan CP. 62570
Jiutepec, Mor.",18.916459711464547,-99.15912685864366,,777 157 9439,,,,Si,Si,,,,,,SI,SI,,
Morelos,Jiutepec,Desperdicios Industriales Román,"Paseo de Los Tulipanes # 2 Col. Bugambilias CP. 62577
Jiutepec, Mor.",18.91518774855686,-99.18547153513421,,"777 320 4550
777 516 3738",,,, $	4.00 , $	1.50 ,,,,,,,,,
Morelos,Jiutepec,Materiales Reciclables,"Jiutepec- Emiliano Zapata 3, Calera Chica, CP. 62556
Calera Chica, Mor.",18.85855701763132,-99.17919919542189,,777 190 7181,,,,Si,,,,,,,SI,SI,,
Morelos,Jiutepec,Camcy - Compra Desperdicios Industriales,"Manzana 106, Colonia El  Paraiso, CP. 62573
Jiutepec, Mor.",18.89847218996874,-99.16279785332958,Lunes a sabado 09:00 am - 06:00 pm,777 220 66 19,, CAMCY,,SI,SI,,,,,,SI,SI,,
Morelos,Jiutepec,Compra Venta Desperdicios Industriales Lomas,"Av. Dr. Alfonso Millán 62, Lomas de Jiutepec, CP. 62550
Jiutepec, Mor.",18.874470194014293,-99.19612856933631,,,,,,Si,,,,,,,Si,Si,,
Morelos,Yautepec de Zaragoza,Reciclajes Oaxtepec,"Av Nacional 137, Santa Rosa, Oaxtepec, CP. 62738
Yautepec de Zaragoza, Mor.",18.914899227646675,-98.97064749572876,,55 1812 9359,,,,Si,,,,,,,Si,SI,,
Morelos,Temixco,Desperdicio Industrial,"Ignacio Allende 114, Acatlipa Centro, CP. 62586
Temixco, Mor..",18.82500578524144,-99.2328018142535,,,,,,Si,Si,,,,,,Si,Si,,
Morelos,Temixco,Desperdicios Industriales Temixco,"Calle Emiliano Zapata, Centro, CP. 62580
Temixco, Mor.",18.848957221296935,-99.22303895499343,,,,,,Si,Si,,,,,,Si,Si,,
Morelos,Temixco,Desperdicio Industrial Mike,"E. Zapata 103, Las Animas, CP. 62583
Temixco, Mor.",18.855963271156103,-99.22437799629591,,777 250 9858,,,,Si,,,,,,,Si,Si,,
Morelos,Temixco,Desperdicios Industriales El Fierritos,"18 de Marzo S/n, Lazaro Cardenas del Rio, CP. 62599 Temixco, Mor.",18.846406944742036,-99.24226599440331,,,,,, $	4.00 , $	1.00 ,,,,,,Si,Si,,
Morelos,Temixco,Compra Venta de Desperdicios Industriales Axel,"Calz de Guadalupe, Lomas del Carril, CP. 62583
Temixco, Mor.",18.860859404262403,-99.23185667788222,,,,,,Si,,,,,,,Si,Si,,
Morelos,Yautepec de Zaragoza,Desperdicios Industriales Yautepec,"Benito Juárez 96, Vicente Estrada Cajigal, CP. 62730
Yautepec de Zaragoza, Mor.",18.899826784566628,-99.06351925145253,,,,,,Si,Si,,,,,,Si,Si,,
Nayarit,Bahia de Banderas,Entre amigos,"Av. Tercer Mundo 13, 0
Bahía de Banderas, Nayarit",20.896348,-105.409710,"Lunes a viernes 10:00 am - 06:00 pm
Sabado 10:00 - 02:00 pm",311 258 4377,,,,Donación ,Donación ,,,,,,Donación ,Donación ,,Donación 
Nayarit,Bahia de Banderas,Recicladora el Manguito S.A de C.V,"Av. Bahia de Banderas # 8 San Clemente de Lima
Bahia de Banderas, Nayarit",,,,329 296 5706,,,res.delmanguito@gmail.com; feregrinooficina@outlook.com,Si,Si,,,,,,Si,Si,,
Nayarit,Tepic,Vannova Reciclaje  S.A. de C.V.,"Industriales Nayaritas #27 entre Niño Obrero y Av. las Torres Cd. Industrial CP. 63173
Tepic, Nay.",21.479407646960606,-104.84438696603105,,"311 105 4485
311 219 4431",http://vannova.com.mx/,,vannova@hotmail.com,SI,SI,,,,,,Si,,,Si
Nayarit,Tepic,Reciclaje ,"Av Prisciliano Sanchez 289, Dr Sánchez Ibarra, CP. 63058
Tepic, Nay.",21.513830,-104.884811,"Lunes a viernes 07:00 am - 07:00 pm
Sabado 09:00 - 03:00 pm",311 123 1313,,,,Si,Si,,,,,,Si,Si,,
Nayarit,Tepic ,Reciclados Ganda S de RL ,"Luis Echeverría 10, Puente de San Cayetano, CP. 63194
Tepic, Nay.",21.47145138436142,-104.85404431354847,,"311 211 7255
311 139 3832",,,olegarioganda@hotmail.com,SI,,,,,,,Si,SI,,
Nuevo León,Apodaca,Partes Plásticas Internacionales S.A. de C.V.,"Calle Fobos No. 176 Col. Cosmopolis
Apodaca, N.L.",,,,"818 122 1000 ext. 1277, 1321                              818 122 10 97      ",,,silviabg_68@hotmail.com,Si,Si,,,,,,,,,
Nuevo León,Apodaca,Reciclados Vega,"Los Pinos 323, Los Pinos ÌII, CP. 66636
Apodaca, N.L.",25.775746614942232,-100.25213202583934,,818 043 0175 ,,,"
", $	3.50 ,SI,,,,,, $	17.00 , $	1.50 ,SI,
Nuevo León,Apodaca,Glezco Plasticos,"Estanislao Martinez Lara No 113 Parque Industrial Milimex Azteca, Sta Rosa CP. 66610
Apodaca, N.L.","25.830839
",-100.231639,,818 452 7490,http://glezcocorp.com.mx/,,,Si,Si,Si,,,,,Si,Si,,
Nuevo León,Guadalupe,Reciclables 2000," Presa Gómez, Cerro de La Silla CP. 67190
Guadalpe, N.L",25.667083,-100.194470,"Lunes a viernes 08:00 am - 07:00 pm
Sábado 08:00 am  - 03:00 pm
Domingos 09:00 am - 03:00 pm ",811 909 6752,,,,Si,Si,,,,Postindustrial,,Si,Si,,
Nuevo León,Monterrey,Reciclables Panteras,"5 de Febrero 510, Independencia, CP. 64720
Monterrey, N.L.",25.65991758833324,-100.31201183876736,,81 8190 6867,https://www.reciclablespanteras.mx/,,hramosl@hotmail.com,Si,,,,,,,Si,SI,,
Nuevo León,Monterrey,Partes Plasticas Internacionales ,"Calle Fobos No. 176 Col. Cosmopolis
Apodaca, N.L ",,,,818 030 8730,http://www.partesplasticas.com/nuestra-empresa.html,,,Si,,,,,,,,,,
Nuevo León,Monterrey,Ecofibras Ponderosa,"Calle Manuel Doblado S/N, Col. Cantú, CP. 64550
Monterrey, N.L.",25.693451427562056,-100.3027913042198,"Lunes a viernes de 08:30 - 06:00 pm
Sábados de 08:30  - 11:00 pm",818 372 8912,http://www.ecofibrasponderosa.com/,,,Si,,,,,,,,,,
Nuevo León,Monterrey,Petstar,"Cerámica 103, Parque Industrial Escobedo, CP. 66062
Monterrey, N.L.",25.8052643548826,-100.354266787994,"Lunes a viernes de 09:00 - 06:00 pm
Sábados de 09:00  - 02:00 pm",818 384 8024,petstar.mx,,,Si,Si,,,,,,,,,
Nuevo León,Monterrey,Supraciclaje,"9a Avenida, Cumbres 1er Sector, C.P. 64610
Monterrey, N.L. ",,,,81 5030 7399,https://www.supraciclaje.com/chatarra/compra-de/,,compras@supraciclaje.com,Si,Si,,,,,,Si,Si,,
Nuevo León,General Escobedo,Grupo Simplex S.A. de C.V.,"Metalurgicas 107-A Col. Parque Industrial Escobedo, CP. 66083
General Escobedo, N.L. ",25.808493352094267,-100.34692548650648,,818 9154 53 60,http://www.gsimplex.com/website/inicio.html,,"mmitre@gsimplex.com
gmitre@gsimplex.com",SI,SI,,,,SI,,SI,SI,,
Nuevo León,Monterrey,Julio Fernando,,,,,812 339 6912,,,jcastro_mest@yahoo.com.mx,Si,Si,,,,,,,,,
Nuevo León,Ciénega de Flores,Riisa,"Av del Parque, Monterrey Technology Park, CP. 65550 Ciénega de Flores, N.L.",25.906283713785427,-100.22997155280663,,818 154 1900,https://riisa.mx/?fbclid=IwAR2t9SDSbGLs1EbXtGtW9tdoG3wcKAGcxPzxgKsUgrzv_SFZur5uo4QhBrI,Recuperaciones Industriales Internacionales SA DE CV,,Si,Si,,,,,,Si,Si,,
Nuevo León,Monterrey,Reciclados Fifa,"Emilio Carranza 1713 norte, entre Calzada Victoria y Gustavo A. Madero, Colonia Treviño",,,Lunes a viernes de 8:30 a 18 hrs y sabados hasta la 1:00 pm,818 375 4040,,,fifareciclados@hotmail.com,Minimo 500 kg/$1.50,,,,,,,,,,
Nuevo León,San Pedro Garza Garcia,Blue Phenix Plastic,"Ignacio Zargoza 339, Casco Urbano
San Pedro Garza Garcia, N.L.",,,,818 287 8937,,https://www.facebook.com/bluephoenixplastic,,Donación,Donación,,Donación,,,,,,,
Nuevo León,San Nicolás de los Garza,OV Recicla,"Calle Puerto de Mazatlan 705, La Fe, CP. 66477
San Nicolás de los Garza, N.L.",25.724578576625568,-100.20816778901771,,812 667 5091,,,,Si,,,,,,,Si,,,
Oaxaca,Santa Maria Huatulco,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Artesanos Manzana 005 Lote 019 Sector V. la Crucecita, Bahias de Huatulco
Santa María Huatulco, Oax.",,,,"958 115 7464
951 103 5745",http://www.ambioental.com/?fbclid=IwAR1bh-MjkPNDuGr-HLhsk6s735Mz2dARS7TVbPQpuFpn_8YrhGF_-ST5L5s,Ambioental - Reciclados & Soluciones Ambientales,"mayte@ambioental.com
 mathus.nicolas@ambioental.com",SI,,,,,,,,,,
Oaxaca,San Pedro Mixtepec,Jungla Plástica A.C," Calle 6a. norte número 205, Centro Puerto Escondido,
San Pedro Mixtepec, Oax.",15.867266685642221,-97.0712435075845,,954 128 8456,http://junglaplastica.org/index.html,https://www.facebook.com/junglaplastica/about/?ref=page_internal,"JUNGLAPLASTICAORG@GMAIL.COM
jesus_castaneyra@hotmail.com",Donación,Donación,,Donación,,,,,,,
Oaxaca,Santa Maria Huatulco,El Planeta,"Calle Ebanista 119, Sector V zona de Talleres, Bahias de Huatulco
Santa María Huatulco, Oax.",,,Lunes a viernes de 08:00 am- 04:00 pm,958 587 0119,,,, $	1.50 , $	1.00 ,,,,,, $	10.00 ,,,
Oaxaca,San Pedro Mixtepec,Centro de Acopio Yo Reciclo,"Benito Juárez, Puerto Escondido CP. 71985
San Pedro Mixtepec, Oax.",15.874375108907156,-97.07202882951742,,954 582 4436,,,,Si,Si,,,,,,Si,Si,,
Puebla,Acatzingo de Hidalgo,Compra de Chatarra el Charco,"Guadalupe, CP. 75150
Acatzingo de Hidalgo, Pue.",18.975724070663937,-97.77544108767172,,249 118 0391,,,,Si,Si,,,,,,Si,Si,,
Oaxaca,Tlacolula de Matamoros,Recicladora Santa Maria,"Entre calle Galeana y Salinas, San Juan Teitipac
Tlacolula de Matamoros, Oax.",16.927777995650764,-96.60158476204882,,951 162 9088,,https://www.facebook.com/Recicladora-Santamaria-101666498723848/,demarcasantamaria@gmail.com,Si,Si,,,,,,Si,Si,,
Oaxaca,Santa Maria Huatulco,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Calle El Faisan, Col. El Faisan, Bahias de Huatulco
Santa María Huatulco, Oax.",,,,958 115 7464,http://www.ambioental.com/?fbclid=IwAR1bh-MjkPNDuGr-HLhsk6s735Mz2dARS7TVbPQpuFpn_8YrhGF_-ST5L5s,Ambioental - Reciclados & Soluciones Ambientales,mayte@ambioental.com,Si,,,,,,,,,,
Oaxaca,San Pedro Pochutla,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Carretera Federal 200, 1era Seccion
San Pedro Pochutla, Oax.",,,,958 115 7464,http://www.ambioental.com/?fbclid=IwAR1bh-MjkPNDuGr-HLhsk6s735Mz2dARS7TVbPQpuFpn_8YrhGF_-ST5L5s,Ambioental - Reciclados & Soluciones Ambientales,mayte@ambioental.com,Si,,,,,,, $	12.00 ,,,
Oaxaca,Oaxaca,Clean Plastic S.A. de C.V.,"Curtidurías 106, Barrio de Jalatlaco CP. 68080
Oaxaca de Juárez, Oax",17.065776,-96.716276,Lunes a Viernes de 09:00 a 08:00 pm,951 120 8041,,https://www.facebook.com/cleanplastic/,cleanplasticrp@gmail.com,Donación,,,,,Donación,Donación,,,Donación,
Oaxaca,Oaxaca,Recicladora de Oaxaca,"Carretera Internacional Km. 125, San Sebastián Etla, CP. 68258
Oaxaca de Juárez, Oax.",17.173114936588558,-96.79105646897136,,,,,,Si,Si,,,,,,,,,
Oaxaca,San Andrés Huayápam,Eco Valle,"Carretera Antigua a San Andrés Huayapam 114, Zoogocho
San Andrés Huayápam, Oax.",17.092175,-96.683053,Domingo a Jueves 07:00 am - 05:00 pm,951 241 5619,,https://www.facebook.com/OficialECOVALLE,ecovalle.14@gmail.com,Si,Si,,,,,,Si,Si,Si,
Oaxaca,Oaxaca ,Reciclados Montoya,"Av. Montoya 319, La Joya, CP 68140
Oaxaca de Juárez, Oax.",17.067011,-96.752758,,951 474 3264,,,,Si,Si,,,,,,Si,Si,Si,
Oaxaca,Oaxaca ,Reciclapapel S.A. de C.V. (Comercial),"Calle del Atoyac 100, Paraje el humedal, CP. 68050
Oaxaca de Juárez, Oax.",17.11770264147676,-96.7711910512463,Lunes a Viernes de 08:00 a 06:00 pm,"951 522 8100
951 512 8056",https://www.reciclapapeloaxaca.net/#inicio,,recicla.papel@hotmail.com, $	7.00 ,Si,,,,Limpia,,SI, $	1.50 ,,0.15 Entero
Oaxaca,Oaxaca ,Grupo GASA,"Libramiento Norte No. 116, Trinidad Viguera
Oaxaca, Oax.",,,,"951 512 8206
951 103 8989",,,, $	3.00 , $	0.40 ,,,,,,,,,$.50 solo color cristal 
Oaxaca,Oaxaca ,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Recepción en Carretera Internacional 4006-B, Col. San Isidro,Pueblo Nuevo.
Oaxaca, Oax.",,,,"951 109 9930
951 103 5745",,,ambioental@live.com.mx,Si,,,,,,,,,,
Oaxaca,Santiago Pinotepa Nacional,El Chorris,"Carretera Pinotepa-Puerto Escondido km 2
Santiago Pinotepa Nacional, Oax.",,,,741 104 3096,,,mariaviviano232@gmail.com,Si,Si,,,,,,Si,Si,,
Oaxaca,Salina Cruz,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V. ,"Calzada Refinería S/N  Col. Jardines
Salina Cruz, Oax. ",,,,"971 105 4016
951 103 5745",,,mathus.nicolas@ambioental.com,SI,Si,,,,,,Si, $	4.00 ,Si,
Oaxaca,Santa Lucia del Camino,Compra y venta de fierro viejo,"Av. Ferrocarril 121, Fernando Gomez Sandoval, CP. 68100
Santa Lucía del Camino, Oax.",17.058061012265377,-96.70942714678038,,"951 114 9033
951 346 8350",,https://www.facebook.com/Reciclaje-de-Desechos-Industriales-238879200222440/,,Si,,,,,,,Si,Si,,
