ESTADO,MUNICIPIO,RAZÓN SOCIAL,DIRECCIÓN,MAPA,COORDENADAS,,"HORARIO
",TELEFONO,PÁG WEB,"REDES
FB",CORREO,PET,PEAD,PP (ENVASE),PP (TAPAS),PP (CAPSULAS),PEBD (BOLSA TRANSPARENTE) ,BOPP (LAMINADA),ALUMINIO,HOJALATA,CARTON LAMINADO,CARTÓN,VIDRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chalco,Compra y venta de Reciclados Cuautémoc,"Av Cuauhtémoc, Niños Heroes, CP. 56610
Valle de Chalco Solidaridad, Méx.","https://www.google.com/maps/place/Compra+y+Venta+de+Materiales+Reciclados+Cuauhtemoc/@19.2797723,-98.9497919,16z/data=!4m8!1m2!2m1!1scompra+de+reciclables+Milpa+alta!3m4!1s0x0:0x3db292e61ab2cd2d!8m2!3d19.2798535!4d-98.9521408",19.27983048514084,-98.95217587394679,,,,,,Si,Si,,,,,, $	15.00 ,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chalco,Reciclajes Enriquez Recuperaciones Industriales,"Diagonal Agricultura núm 13. Col San Juan Tlapizahuac CP. 56618
Valle de Chalco Solidaridad, Méx.","https://www.google.com/maps/place/Av+Agricultura+13,+San+Juan+Tlalpizahuac,+56618+Valle+de+Chalco+Solidaridad,+M%C3%A9x./@19.3244055,-98.9527906,19z/data=!4m5!3m4!1s0x85ce1dbdffb6acb5:0x87876a2c803dd8a1!8m2!3d19.3244055!4d-98.9522434",19.32439030038399,-98.95224072120772,,"56 1178 6389
55 9164 8886",http://chatarraydesperdicio.com/,,reciclajeselectronicos@hotmail.com,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chalco,Recicla y Recibe,"Lago de Catemaco, CP. 56644 San Martín Cuautlalpan
Chalco de Díaz Covarrubias, Méx.
","https://www.google.com/maps/place/ALMAC%C3%89N+RECICLA+%26+RECIBE+CHALCO+III/@19.2773844,-98.8469157,15z/data=!4m5!3m4!1s0x0:0xd9a84bde96260d4c!8m2!3d19.2773844!4d-98.84691571slos+heroes+tizayuca!3m5!1slos+heroes+tizayuca!2s19.653129,+-98.985629!4m2!1d-98.985629!2d19.6531287!3m4!1s0x85d191a61ec99cfb:0x89f1819c13bd9bfa!8m2!3d19.8538846!4d-98.9733516?hl=es",19.277390331767585,-98.84694054352912,"Lunes a viernes 09:00 - 06:00 pm
Sabado 09:00 a 01:00 pm",5565812081,https://secotsol.com.mx/?fbclid=IwAR1dxda3X2jf3WG5C_PllyCPqPkwWVY1EIj2fzfmjEUsSnaBsPMQ4mvp9Zk,Secotsol,,Canje,Canje,,,,,,Canje,Canje,Canje,,Canje,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chalco,Compra y Venta de desperdicio Industrial - Conagruma,"Av Hermenegildo Galeana, Santa Cruz, CP. 56617
Valle de Chalco Solidaridad, Méx.","https://www.google.com/maps/place/Conagruma/@19.2944096,-98.9322595,3a,75y,45.68h,90.9t/data=!3m7!1e1!3m5!1sGXOhdE2x7B0yBb_DmyHASg!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DGXOhdE2x7B0yBb_DmyHASg%26output%3Dthumbnail%26cb_client%3Dsearch.gws-prod.gps%26thumb%3D2%26w%3D86%26h%3D86%26yaw%3D208.9312%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m13!1m7!3m6!1s0x85ce1c2ef3a9e161:0x283f19bca22701cd!2sAv+Hermenegildo+Galeana+%26+Calle+Ote+10,+Independencia,+56617+Valle+de+Chalco+Solidaridad,+M%C3%A9x.!3b1!8m2!3d19.2944467!4d-98.9322781!3m4!1s0x85ce1c2eed7029d5:0x1c74b3e7212c62c7!8m2!3d19.2944742!4d-98.9320718",19.29457503555114,-98.93212995234673,,,,,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chalco,Desperdicio Industrial del Mazo,"Av. del Mazo 100, Santa Cruz, CP. 56617 
Valle de Chalco Solidaridad, Méx.","https://www.google.com/maps/place/Av.+del+Mazo+100,+Santa+Cruz,+56617+Valle+de+Chalco+Solidaridad,+M%C3%A9x./@19.2879923,-98.9414692,169m/data=!3m2!1e3!4b1!4m5!3m4!1s0x85ce1c30a9b045d3:0xda8b31632b46c929!8m2!3d19.2879923!4d-98.940922",19.28799331640014,-98.9409011225877,,,,,,Si,,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chalco,Fierro viejo Fer,"Av Anáhuac. Lt 25 Mz260, Santa Cruz, CP. 56617
Valle de Chalco Solidaridad, Méx.","https://www.google.com/maps/place/FIERRO+VIEJO+Fer/@19.281342,-98.9410464,16z/data=!4m8!1m2!2m1!1scompra+de+reciclables+Milpa+alta!3m4!1s0x85ce1c3cdecfbabd:0xd43d946668a630e6!8m2!3d19.281342!4d-98.936669",19.281357190552775,-98.93670658605299,"Lunes a viernes 09:00 - 06:00 pm
Sabado 09:00 a 01:00 pm",55 7620 2759,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chalco,Compra y venta de material reciclable Istmo,"Leona Vicario MZ1215 LT16 Esq. Oriente 2, Independencia, CP. 56617
Valle de Chalco Solidaridad, Méx.","https://www.google.com/maps/place/Compra+y+venta+de+material+reciclable+istmo/@19.297564,-98.9421684,16z/data=!4m8!1m2!2m1!1scompra+de+reciclables+Milpa+alta!3m4!1s0x85ce1c3248ddcf69:0x1adf715ca8860338!8m2!3d19.297564!4d-98.937791",19.29757344613211,-98.93781367219214,"Lunes a viernes 09:00 - 06:00 pm
Sabado 09:00 a 01:00 pm",,,,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chalco,Desperdicio Industrial el Chino,"Avenida Cuauhtémoc, Calle Nte. 5 esquina, Maria Isabel, CP. 56615
Valle de Chalco Solidaridad, Méx.","https://www.google.com/maps/place/Compra+De+Desperdicios+Industriales+Y+Reciclaje/@19.2901098,-98.9545505,16z/data=!4m8!1m2!2m1!1scompra+de+reciclables+Milpa+alta!3m4!1s0x85ce1c48938ff395:0x8911610f1fbddab!8m2!3d19.2901098!4d-98.9501731",19.290453,-98.950326,,,,,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chicoloapan de Juárez,Alcamare S.A de C.V,"Carretera México Texcoco S/N km26.5, Francisco Villa, CP. 56390
Chicoloapan de Juárez, Méx.","https://www.google.com/maps/place/Alcamare+recicladora/@19.395592,-98.932363,15z/data=!4m8!1m2!2m1!1salcamare+chicoloapan!3m4!1s0x85d1e30584bd6213:0x4d75739b8f59de45!8m2!3d19.3955494!4d-98.9322771?hl=es-ES",19.395678019594417,-98.93219133894337,"Lunes a viernes  de 08:00 a 06:00 pm
Sabados  09:00 - 03:00 pm","55 7310 7734
412 690 2263 ",https://www.alcamare.com/,Alcamare Recycled Poymers,"ventas@alcamare.com
ventas2@alcamare.com",SI, $	6.20 ,,,,,,sI,Si,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chicoloapan de Juárez,Centro de Reciclaje Texcoco,"Kilómetro 26.5, Carretera federal Los Reyes, Texcoco S/N, Col. Francisco Villa CP. 56390
Chicoloapan de Juárez","https://www.google.com.mx/maps/@19.395513,-98.9324073,3a,75y,128.78h,75.62t/data=!3m6!1e1!3m4!1s8Fxl_j-bLlC25ENQcgLZKA!2e0!7i13312!8i6656",19.395317120896596,-98.9323569271111,,,,,,SI,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chimalhuacán,Compra y venta de desperdicios Industriales,"Av Patos Mz 374 Lt 38, Herreros, CP. 56334
Chimalhuacán, Méx.","https://www.google.com/maps/place/Compra+y+Venta+de+Desperdicios+Industriales/@19.4353864,-98.9468228,15z/data=!4m5!3m4!1s0x0:0xd64825d0f39751c3!8m2!3d19.4353864!4d-98.9468228",19.43539678376132,-98.9468263065548,Lunes a viernes 09:00 am - 06:00 pm,55 5852 6848,,,,Si,,,,,,,Si,,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chimalhuacán,Compra y Venta de Desperdicio Industrial Lupita ,"Av. Organización Popular, Herreros CP. 56334
Chimalhuacán, Méx.","https://www.google.com/maps/place/Compra+y+Venta+de+Desperdicio+Industrial+Lupita/@19.4340934,-98.9418638,15z/data=!4m5!3m4!1s0x0:0xf09aa7aa86c0dc7d!8m2!3d19.4340934!4d-98.9418638",19.43409972368705,-98.94186111897191,Lunes a viernes 09:00 am - 05:00 pm,,,,,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Chimalhuacán,Compra y venta de Mayoreo PET Menudeo ,"Av. del Peñon LT100, Xochiaca, CP. 56350
Chimalhuacán, Méx.","https://www.google.com/maps/place/Compra+Y+Venta+De+Mayoreo+Pet+Menudeo/@19.4173019,-98.978829,17z/data=!3m1!4b1!4m5!3m4!1s0x85d1e30cd4043533:0xa55b7279b3f3f2f!8m2!3d19.4173019!4d-98.9766403",19.417306946195193,-98.97667248992116,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Coacalco,Compra y Venta de Desperdicios Industriales ,"Cto. San Pablo 21, El Chaparral, CP. 55717
San Francisco Coacalco, Méx.","https://www.google.com/maps/place/Compra+y+Venta+de+Desperdicios+Industriales/@19.521469,-99.252425,11z/data=!4m8!1m2!2m1!1scompra+de+chatarra+en+acolman!3m4!1s0x85d1f46d4bda8165:0x4deb7b8dd37877d9!8m2!3d19.6469509!4d-99.11358",19.646951809646687,-99.1135509547714,"Lunes a viernes 09:00 am - 06:00 pm
Sabado 09:00 am - 01:00 pm",,,,,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Coacalco,Desperdicio Industrial Barrales,"Mexiquense, Ex Hda Sn Felipe, Coacalco, CP. 55717
San Francisco Coacalco, Méx.","https://www.google.com/maps/place/Desperdicio+Industrial+Barrales/@19.642224,-99.1176047,17z/data=!3m1!4b1!4m12!1m6!3m5!1s0x85d1fbf1195f31dd:0x82efccc18a0bf482!2sDep%C3%B3sito+De+Desperdicio+Industrial!8m2!3d19.443468!4d-99.0871097!3m4!1s0x85d1f413b5bbf91d:0xf0234f2725a524b9!8m2!3d19.642219!4d-99.115416",19.642225302100286,-99.11541734454737,"Lunes a viernes 10:00 am - 06:00 pm
Sabado 10:00 am - 01:00 pm",,,,,Si,,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Coacalco,Material para reciclar,"Boulevard de las Rosas Mz. 80 Lt. 29, Villa de las Flores, CP. 55710
Coacalco de Berriozabal, Méx.","https://www.google.com/maps/place/Material+para+Reciclar/@19.655805,-99.0927676,17z/data=!3m1!4b1!4m8!1m2!2m1!1scompra+de+chatarra+en+acolman!3m4!1s0x85d1f38e266cd559:0x7be58b9334dcdf58!8m2!3d19.6558!4d-99.0905789",19.65580299631013,-99.09057480040069,"Lunes a viernes 09:00 am - 05:30 pm
Sabado 09:00 am - 01:00 pm",555 992 2914,,,,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Cuautitlán Izcalli,Desperdicios Industriales Metales Pet,"Camino a Las Minas, Loma de Los Angeles, CP. 54720
Cuautitlán Izcalli, Méx.","https://www.google.com/maps/place/Desperdicios+Industriales+Metales+Pet/@19.67103,-99.2414967,17z/data=!3m1!4b1!4m12!1m6!3m5!1s0x85d1fbf1195f31dd:0x82efccc18a0bf482!2sDep%C3%B3sito+De+Desperdicio+Industrial!8m2!3d19.443468!4d-99.0871097!3m4!1s0x85d21f06a2444e09:0x169f1f3d2fec2217!8m2!3d19.671025!4d-99.239308",19.671030669527063,-99.23931068570887,,,,,,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Cuautitlán Izcalli,Desperdicios Industriales mm,"Av. Hidalgo Mz 313 Lt 28, Luis Echeverria, CP. 54753
Cuautitlán Izcalli, Méx.","https://www.google.com/maps/place/Desperdicios+Industriales+mm/@19.6182446,-99.2011172,17z/data=!3m1!4b1!4m12!1m6!3m5!1s0x85d1fbf1195f31dd:0x82efccc18a0bf482!2sDep%C3%B3sito+De+Desperdicio+Industrial!8m2!3d19.443468!4d-99.0871097!3m4!1s0x85d21dfd7cab80d9:0xd064176b10bef7da!8m2!3d19.6182396!4d-99.1989285",19.618239586780632,-99.19893185617927,,,,,,Si,,,,,,,SI,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Cuautitlán Izcalli,Recicladora Izcalli,"Av Hidalgo y Av. Del canal Col. San Martin Tepetlixpan,
Cuautitlan Izcalli, Méx. ","https://www.google.com/maps/place/Recicladora+Izcalli/@19.6174125,-99.1949204,21z/data=!4m5!3m4!1s0x0:0xdb0a92c1d819bc5!8m2!3d19.6173936!4d-99.1949023",19.617398021414846,-99.19490364110911,"Lunes a viernes  de 08:00 a 06:00 pm
Sabados  09:00 - 03:00 pm",55 1041 7418,,Recicladora Izcalli,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Cuautitlán Izcalli,Compra- venta de Desperdicio Industrial,"Gustavo A. Madero, Lazaro Cardenas, CP. 54870
Cuautitlán Izcalli, Méx.","https://www.google.com/maps/place/Compra-venta+De+Desperdicios+Industriales/@19.6771661,-99.1721524,15z/data=!4m2!3m1!1s0x0:0x79e46e7e5f84f055?sa=X&ved=2ahUKEwja_dLgrcbrAhWRB80KHV7WBOIQ_BIwCnoECBYQCA",19.67718630464567,-99.17219799755081,"Lunes a viernes 09:00 am - 05:00 pm
sabado 09:00 am - 03:00 pm",55 8580 3357 ,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ecatepec,Petstar Ecatepec,"Calle Benito Juárez 650, Almarcigo Sur, CP. 55310
Ecatepec de Morelos, Méx.","https://www.google.com/maps/place/Acopio+Ecatepec+PetStar/@19.5337126,-99.0792944,15z/data=!4m5!3m4!1s0x0:0xdfa26485698fb268!8m2!3d19.5337126!4d-99.0792944",19.533717655718164,-99.07931317590374,"Lunes a viernes  de 08:00 a 06:00 pm
Sabados  09:00 - 03:00 pm",55 5569 5448,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ecatepec,Cuida tu mundo,"Pochtecas Mz 251 Lt 29, Cd Azteca 2da Secc, CP. 55120
Ecatepec de Morelos, Méx.","https://www.google.com/maps/place/compra+y+venta+de+pet/@19.5374547,-99.0206392,16z/data=!4m8!1m2!2m1!1sPochtecas+Mz+251+Lt+29,+Cd+Azteca+2da+Secc,+55120+Ecatepec+de+Morelos,+M%C3%A9x!3m4!1s0x0:0x4ad72014aa55e7e1!8m2!3d19.539524!4d-99.0151969",19.53963868342371,-99.01527478200657,Lunes a viernes  de 08:00 a 06:00 pm,55 3755 8884,,,,Si,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ecatepec,Compra venta de Chatarra,"Entre Calle Moctezuma y Calle Ochpaniztli, Cto. Cuauhtémoc, Cd Cuauhtemoc, CP. 55067
Ecatepec de Morelos, Méx.","https://www.google.com/maps/place/Compra+Venta+de+Chatarra/@19.6462159,-99.140576,11z/data=!4m8!1m2!2m1!1scompra+de+chatarra+en+acolman!3m4!1s0x85d1edee0b2f6a1f:0x9de3ab2eb769d109!8m2!3d19.6462159!4d-99.0005003",19.64621403870191,-99.00050525710935,,,,,,Si,,,,,,,Si,Si,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ecatepec,Compra y venta de fierro viejo,"Av. Luis Donaldo Colosio Murrieta 41, Luis Donaldo Colosio, CP. 55010
Ecatepec de Morelos, Méx.","https://www.google.com/maps/place/COMPRA+Y+VENTA+DE+FIERRO+VIEJO/@19.6398362,-99.1980494,11z/data=!4m8!1m2!2m1!1scompra+de+chatarra+en+acolman!3m4!1s0x85d1f3cd3b2a743d:0xc8a9a001642dc8b8!8m2!3d19.6398362!4d-99.0579737",19.639833888870086,-99.0579713231695,,,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ecatepec,Recicladora Salazar compra de Desperdicio Industrial,"Plutarco Elías calles Mercado 16 de octubre, CP. 52230
Ecatepec de Morelos, Méx.","https://www.google.com/maps/place/Recicladora+Salazar+compra+de+desperdicio+industrial/@19.5268338,-99.0184318,15z/data=!4m12!1m6!3m5!1s0x0:0xf202fe1905f3feec!2sRecicladora+Salazar+compra+de+desperdicio+industrial!8m2!3d19.5268338!4d-99.0184318!3m4!1s0x0:0xf202fe1905f3feec!8m2!3d19.5268338!4d-99.0184318",19.526828744115026,-99.01843850542794,"Lunes a viernes  de 09:00 - 07:00 pm
Sabados  09:00 - 03:00 pm",55 8082 5569,,,,,,,,,,,Si,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ecatepec,Recopack,"Calle esquina av, Av. Luis Donaldo Colosio Murrieta, Potrero del Rey, CP. 55029
Ecatepec de Morelos, Méx.","https://www.google.com/maps/place/RECOPACK/@19.6419836,-99.0609564,17z/data=!3m1!4b1!4m12!1m6!3m5!1s0x85d1fbf1195f31dd:0x82efccc18a0bf482!2sDep%C3%B3sito+De+Desperdicio+Industrial!8m2!3d19.443468!4d-99.0871097!3m4!1s0x85d1f3cceca6d57d:0x7927aa1ad25a2b3!8m2!3d19.6419786!4d-99.0587677",19.641954178348527,-99.05882898331423,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ecatepec,Compra de chatarra,"Av Sta Teresa Manzana 31 Lote 10, San Agustin 1ra Secc, CP. 55130
Ecatepec de Morelos, Méx.","https://www.google.com/maps/place/Compra+de+Chatarra/@19.5356146,-99.2419017,11z/data=!4m8!1m2!2m1!1scompra+de+chatarra+en+acolman!3m4!1s0x85d1fa9b5688c547:0x6799fe849169d6d9!8m2!3d19.5260347!4d-99.045656",19.526090634143948,-99.04564769359902,,,,,,Si,,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ecatepec,Alcamare S.A de C.V,"Texcoco, San Cristóbal, CP. 55024
Ecatepec de Morelos, Méx.","https://www.google.com/maps/place/Alcamare+S.De+R.L.+De+C.V./@19.613918,-99.043019,14z/data=!4m12!1m6!3m5!1s0x0:0xae07015c4c8b0465!2sAlcamare+S.De+R.L.+De+C.V.!8m2!3d19.6139178!4d-99.0430195!3m4!1s0x0:0xae07015c4c8b0465!8m2!3d19.6139178!4d-99.0430195?hl=es-ES",19.614064541405586,-99.04272798056276,"Lunes a viernes de 08:00 - 06:00 pm
Sabados  08:00  02:00 pm",412 690 2263 ,https://www.alcamare.com/,Alcamare Recycled Poymers,"ventas@alcamare.com
ventas2@alcamare.com",SI, $	6.20 ,,,,,,sI,Si,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,El Oro,Reciclables Sánchez,"Libramiento, CP. 50600
El Oro de Hidalgo, Méx.","https://www.google.com/maps/place/Reciclables+S%C3%A1nchez/@19.8090373,-100.1284707,92m/data=!3m1!1e3!4m5!3m4!1s0x0:0x35a032a9ce860880!8m2!3d19.8091628!4d-100.1282843",19.80915396784456,-100.12827491246593,,,,,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Huixquilucan,Compra y venta de desperdicio Industrial ,"Monte Urales Mz. 69 Lt. 1, Col, Canteras, Hxq, Méx.","https://www.google.com/maps/place/19%C2%B025'40.8%22N+99%C2%B015'53.3%22W/@19.4280469,-99.2649488,19z/data=!4m5!3m4!1s0x0:0x0!8m2!3d19.4279857!4d-99.2648173",19.427830655842737,-99.26480669242073,,55 1485 1768,,Compra De Desperdicio De Vidrio,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Huixquilucan,Recsasi Recolectora y servicios Ambientales San Isidro S.A DE C.V,"Ave. Palo Solo Mz. 8 Lote 2 Col. Palo Solo C.P. 52778
Huixquilucan, Méx. ","https://www.google.com/maps/search/https:%2F%2Fwww.google.com%2Fmaps%2Fplace%2FEMPAQUES%2BDON%2BDAVID%2F@19.4126912,-99.2709191,3a,75y,97.98h,89.92t%2Fdata%3D!3m6!1e1!3m4!1slU3lljW0f9-98t_fvsiogQ!2e0!7i16384!8i8192!4m12!1m6!3m5!1s0x0:0x21672e6f83327644!2sFarmacias%2Bdel%2BAhorro%2BPalo%2BSolo!8m2!3d19.412692!4d-99.270964!3m4!1s0x85d2014e4f0c0259:0xbaa751b95c58a9df!8m2!3d19.4126449!4d-99.270828/@19.4124881,-99.2706617,19z",19.412588281328247,-99.27076819874742,,55 5291 6917,recsasi.com,,recolectorasanisidro@gmail.com,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Huixquilucan,Compra y venta de chatarra Flores,"Calle Sauces 56-130, CP. 52766 Zacamulpa
Huixquilucan, Méx.","https://www.google.com/maps/place/Compra+Y+Venta+De+Chatarra+%22Flores%22/@19.3522242,-99.402176,12z/data=!4m8!1m2!2m1!1scompra+de+chatarra+en+huixquilucan!3m4!1s0x85d207497ca1022d:0xc5104d18a018de26!8m2!3d19.3522242!4d-99.3321382",19.35223242472771,-99.33216967774071,,722 875 1592,,,,Si,Si,,,,,,Si,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ixtapaluca,Centro de Acopio ecológico,"Av. Cuauhtémoc, Hornos de Santa Barbara, CP. 56570 Ixtapaluca, Méx.","https://www.google.com/maps/place/CENTRO+DE+AOCOPIO+ECOL%C3%93GICO/@19.2659705,-99.0420714,11z/data=!4m8!1m2!2m1!1srecicladores+en+chalco!3m4!1s0x85ce1e66ecef1fad:0x5e2c26ca1394dc8!8m2!3d19.3110995!4d-98.9064846",19.31109368871613,-98.90648426993991,,55 2682 8355,,,,Si,Si,,,,,,Si,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Ixtapaluca,Compra venta de desperdicios industriales,"Tercer Carril de los Hornos 7 Loc.1, Hornos de Santa Barbara, CP. 56570
Ixtapaluca, Méx.","https://www.google.com/maps/place/Compra+venta+de+desperdicios+industriales/@19.3163548,-98.9113175,16z/data=!4m8!1m2!2m1!1scompra+de+reciclables+Milpa+alta!3m4!1s0x85ce1e68bf444da9:0x896f78163b7d1450!8m2!3d19.3163548!4d-98.9069401",19.316357331225003,-98.90699646168586,,,,,,Si,,,,,,,Si,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,Jilotepec,Recsasi Recolectora y Servicios Ambientales San Isidro S.A DE C.V,"MEX 11 4568, Ojo de Agua, Méx
Jilotepec, Méx.","https://www.google.com/maps/place/Recsasi+Jilotepec/@19.9659532,-99.4805784,14z/data=!4m8!1m2!2m1!1sreciclaje+en+jilotepec!3m4!1s0x0:0xb863f7b7855728c4!8m2!3d19.969517!4d-99.4631553",19.969546,-99.463143,,55 5291 6917,recsasi.com,,recolectorasanisidro@gmail.com,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,La Paz,Papelera San José,"Carretera Federal México -Texcoco km 20.5. Los Reyes Acaquilapan, CP. 56500
La Paz, Méx ","https://www.google.com.mx/maps/place/F%C3%A1brica+de+Papel+San+Jos%C3%A9+S.A.+de+C.V./@19.3551064,-98.9612099,17z/data=!4m12!1m6!3m5!1s0x85d1e8a0dec3b72b:0xea098f2eaad1bd2e!2sF%C3%A1brica+de+Papel+San+Jos%C3%A9+S.A.+de+C.V.!8m2!3d19.3556737!4d-98.9607082!3m4!1s0x85d1e8a0dec3b72b:0xea098f2eaad1bd2e!8m2!3d19.3556737!4d-98.9607082",19.35564795455254,-98.960734473121,,,,Fabrica de papel san jose,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,La Paz,Compra de fierro viejo Capillita,"Calle 33 esquina barranca, Lote 4, CP. 56512 Los Reyes Acaquilpan
La Paz, Méx.","https://www.google.com/maps/place/Compra+de+fierro+viejo+capillita/@19.3730094,-98.9257344,18z/data=!4m5!3m4!1s0x0:0xb44ae472f7397505!8m2!3d19.3727462!4d-98.9254662",19.37274873035103,-98.92547424688487,,,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,La Paz,Reciclemos Juntos Ecomundo,"Calle camino al cerrito, Manzana 3 Lote 2, Lomas de San Sebastián, CP. 56512 Los Reyes Acaquilpan
La Paz, Méx.","https://www.google.com/maps/place/%22Reciclemos+juntos%22+ecomundo/@19.3741272,-98.9253181,3a,37.7y/data=!3m8!1e2!3m6!1sAF1QipPqDqALhr3e7hrSHObK3DR5uXS8tsbOC-krr2CN!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPqDqALhr3e7hrSHObK3DR5uXS8tsbOC-krr2CN%3Dw152-h86-k-no!7i4608!8i2592!4m8!1m2!2m1!1sRECICLADOS+IZTA+Los+Reyes+la+Paz,+Edo+M%C3%A9x!3m4!1s0x0:0x794a4cec6e31dc04!8m2!3d19.3740593!4d-98.9255923",19.374069564434272,-98.9255949463084,Lunes a Viernes de 09:00 am - 06:30 pm,55 2495 7404,,,,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,La Paz,Desperdicios Industriales Sparta,"Calle de las Flores 21, Los Reyes CP. 56400 Los Reyes Acaquilpan
La Paz, Méx.
","https://www.google.com/maps/place/Desperdicios+Industriales+Sparta/@19.3561231,-98.9837063,17z/data=!4m8!1m2!2m1!1sCHATARREROS+EN+TLAHUAC!3m4!1s0x85d1e384711b75c5:0x18377dde8b93d99!8m2!3d19.3561231!4d-98.9815176",19.35613575303,-98.98152566420372,,55 6499 4704,,,,Si,,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,La Paz,PROMAPI,"Carretera Federal México-Texcoco Km 21.5. Los Reyes Acaquilpan
La Paz, Méx.",No lo localizo ,,,,5856 8871 y 72,http://www.reciclatuvidrio.com/promapi/,,ruben.velazquez@o-i.com,,,,,,,,,,,,"Vidrio cristalino a $1,500 / Vidrio de color verde, ámbar y azul $1,200",,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,La Paz,"Fábricación de Papel San José, S.A. de C.V.","Km. 20.5 Carretera México – Texcoco km 20.5 CP. 56500
La Paz, Méx.","https://www.google.com.mx/maps/@19.3551084,-98.9611447,3a,75y,343.17h,85.28t/data=!3m6!1e1!3m4!1s8TcpZi7moJa1Q2Yy-tqWGA!2e0!7i13312!8i6656",19.355601479356018,-98.96073764172125,,"5855 0243
5855 3677",,,,,,,,,,,,,Blanco $1.50 a $1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado de México,La Paz,Comercializadora de metales,"La Cruz, Los Reyes Acaquilpan, CP. 56509
La Paz, Méx.",,,,,,,,,Si,Si,,,,,,SI,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
